id,question,slug,start_date,end_date,volume,liquidity,active,closed,outcomes,outcomePrices,volumeNum,liquidityNum,endDateIso,volume24hr,clobTokenIds,fpmmLive,competitive,approved,spread,oneDayPriceChange,lastTradePrice,bestBid,bestAsk,outcome_1,price_1,outcome_2,price_2,outcome_3,price_3
250191,"ETH above $2,100 on April 15?",crypto-eth-2023-04-15,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",3881.07,0,2023-04-14,0,"[""94798145638319112998549384576506132560451913483212259397086856808985397861170"", ""42513862014011885189022842079510638429915168662580929904125079625282444989660""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250234,"ETH above $2,100 on April 16?",crypto-eth-2023-04-16,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1293.58,0,2023-04-15,0,"[""97691362804674468658189738933318271363153934953943438311983902391406379618787"", ""77150596083796356063266739888234383563010696122517447193428468033637925973463""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250237,"ETH above $2,100 on April 17?",crypto-eth-2023-04-17,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",2958.47,0,2023-04-16,0,"[""45268737900443116247203904725326681583428535529070142731359084389441057619492"", ""89404671768722857002592381290536456703119577233897948459060670459447933945915""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250257,"ETH above $2,050 on April 18?",crypto-eth-2023-04-18,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",2068.67,0,2023-04-17,0,"[""61856733115048803363999129977353362759419272658274410782146335404482482700919"", ""10401310202127177931256303772515090895629796119036111369521227891715892520206""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
250315,"ETH above $2,100 on April 19?",crypto-eth-2023-04-19,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",99.17,0,2023-04-18,0,"[""41014951189271806947740543089506575188854119758805763711311368837081368965265"", ""91160052753140744387654776509907103972058058960649602032086971179619640389014""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250327,"ETH above $2,000 on April 20?",crypto-eth-2023-04-20,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",3653.5,0,2023-04-19,0,"[""88713340781926438553074281508501733966851542338829418954973289359707652751266"", ""63142086473667380149150622686014775028771159499713853871980186446225750391133""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250334,"ETH above $1,950 on April 21?",crypto-eth-2023-04-21,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",657.71,0,2023-04-20,0,"[""35237807981815238539226637513880346575789846094362020271069784187653422480480"", ""101433680231827755366135015632924581867166157701347811676218406900750426346303""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250348,"ETH above $1,900 on April 22?",crypto-eth-2023-04-22,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",5963.97,0,2023-04-21,0,"[""19976984716227201644549318552468720982198003893786281315600669530555056734137"", ""70626851501167585606878367805304462660266909822845209806657684275182495129947""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250437,"ETH above $1,900 on April 23?",crypto-eth-2023-04-23,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,300,2023-04-22,0,"[""6235560947177417540679469931843683020098638119245145051598386347353000734923"", ""112496642845008546542001220362515022550956169251859000637234065666707846749648""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250456,"ETH above $1,850 on April 24?",crypto-eth-2023-04-24,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,0,2023-04-23,0,"[""13337655403566102950797067480411998719402609030133336699684535844922509035600"", ""100239047070738443734938871115101959498267263394881675427800951571589254980877""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250505,"ETH above $1,800 on April 26?",crypto-eth-2023-04-26,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",5000,0,2023-04-25,0,"[""47884394801883268611696777175248544004859141982842173171619151413226360782301"", ""100833125896502712762765012077075452131214642366427919288697112037697177543748""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
250525,"ETH above $1,950 on April 27?",crypto-eth-2023-04-27,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,0,2023-04-26,0,"[""89050473324433648044750773143570517322435546722548970436171353612775097441925"", ""31752512835920808449475686273690147370656968317666477721128230022435831636435""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250558,"ETH above $1,900 on April 28?",crypto-eth-2023-04-28,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,0,2023-04-27,0,"[""41068250067359232870064176488554121423984600743680364366007559262973136364888"", ""76667304927766921872336664575556970689639298350529731667845729587995304788191""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250578,"ETH above $1,900 on April 29?",crypto-eth-1900-2023-04-29,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,0,2023-04-28,0,"[""111059839041580055978466718332287576364631618572518722537826509975065624112910"", ""30666713660849309641889482089183278242548392408421670244303956702170661371918""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
250644,"ETH above $1,900 on May 1?",crypto-eth-1900-2023-05-01,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",50.84,0,2023-04-30,0,"[""5619139897031955732143421225713899272089184915579068314049908001139256885435"", ""36914738404766259727091072730711882526705559359385964475192252880894349796851""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250695,"ETH above $1,850 on May 3?",crypto-eth-1850-2023-05-03,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",100,0,2023-05-02,0,"[""25548359776728191104235032954428310446953207664152427969535980948071833081393"", ""92218162121900671027178561643116048863308238399170781363364911198901498903121""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
250758,"ETH above $1,850 on May 5?",crypto-eth-1850-2023-05-05,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,0,2023-05-04,0,"[""100273674181610236775379051329500284922584546303882436066740249094061181879306"", ""89609782576835893164522000777220510436647080129133248302918333418232016918618""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
250785,"ETH above $2,000 on May 6?",crypto-eth-2000-2023-05-06,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",46.66,0,2023-05-06,0,"[""78479764576681189534046948793394010464066771541083528046484398693073048204257"", ""62667320153275814079809812062140926036388343167523367970507650017068277636404""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250801,"ETH above $1,900 on May 7?",crypto-eth-1900-2023-05-07,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,2.4,2023-05-06,0,"[""63940019239828089977743683967152959051974595181810229859362087591866068563453"", ""64923494360809077656934960810901100547625654284633825805617004527975474135236""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
250820,"ETH above $1,900 on May 8?",crypto-eth-1900-2023-05-08,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,0,2023-05-07,0,"[""2118263952371127098332385673458207049501015110773795060328480332417892189540"", ""91036705834693231073092425535440851619694911229774767154368940930410573470172""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250841,"ETH above $1,850 on May 9?",crypto-eth-1850-2023-05-09,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,0,2023-05-08,0,"[""71307929933711078980591216396365445986582698216706059109207621947313105492448"", ""16053425577236711729198473098032944000587605946356612236245910188087986823751""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250871,"ETH above $1,850 on May 10?",crypto-eth-1850-2023-05-10,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,0,2023-05-09,0,"[""95173952595944631242723352441090641127347984703736041029566224799551992057865"", ""44160687583336488744984259083167508486222142150995937683075452515673418063292""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
250936,"ETH above $1,800 on May 12?",crypto-eth-1800-2023-05-12,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,0,2023-05-11,0,"[""67939562471434159940152503381171526516867156006669747815623672573556435777330"", ""7449269487777847742912549925117636705432807335089490666552240134735381218932""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
250965,"ETH above $1,750 on May 13?",crypto-eth-1750-2023-05-13,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,14,2023-05-12,0,"[""36175694682487074535610957833574260799597654441670703646023530012445278857580"", ""7424163054668670808666232943372303109305713600372123177717651870397728860283""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251001,"ETH above $1,800 on May 15?",crypto-eth-1800-2023-05-15,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,0,2023-05-14,0,"[""88038997206447055980231937827859966252002881499735544295689212095366257077215"", ""51571461101779082731697763679310480971552080537321195859741566368039476191170""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251021,"ETH above $1,850 on May 16?",crypto-eth-1850-2023-05-16,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,57.66,2023-05-15,0,"[""90882050532692742028695399370054456324122217222144603428752033390584438991458"", ""14463705416119429901606091595228474145652582175258880682229785539366959255693""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251038,"ETH above $1,800 on May 17?",crypto-eth-1800-2023-05-17,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",117.37,0,2023-05-16,0,"[""8635289161060292149534039509551528474454893197630190143980250102550845877242"", ""360394633258192915119461769360296243054165457405799950540296285782582901319""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251082,"ETH above $1,800 on May 19?",crypto-eth-1800-2023-05-19,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,18.75,2023-05-18,0,"[""59834094538300377002086866297432568939146447556148358841487894685830561619897"", ""115580517365261838329086464808759478316383066531291535177339036655431219693829""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251128,"ETH above $1,800 on May 21?",crypto-eth-1800-2023-05-21,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,70,2023-05-20,0,"[""100644943866042664694320490111231754551891707789691496869199657303288733579783"", ""89063097728232797026504372659603882245853185142223981255854855976874449512180""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251212,"ETH above $1,800 on May 23?",crypto-eth-1800-2023-05-23,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,0,2023-05-22,0,"[""101541547264058858577274910973687466467046208963037810611578761668672278107753"", ""75390254516987660208130813592144807387518339892621655539342844604975706089132""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251239,"ETH above $1,800 on May 25?",crypto-eth-1800-2023-05-25,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",23.68,0,2023-05-24,0,"[""78411569640061442068882487658537833246128586008116964812631760001697970343601"", ""109636110500152555583612097364454626973150548045498227413799838894046896153262""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251249,"ETH above $1,800 on May 26?",crypto-eth-1800-2023-05-26,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,58,2023-05-25,0,"[""27277269120066355656165459378022703690683810803267594936997968141882145685116"", ""2450715339414176306818699802172590550935965047142572868590170526514336684595""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251251,"ETH above $1,850 on May 27?",crypto-eth-1850-2023-05-27,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,0,2023-05-26,0,"[""40053888879121213038466750838116810444731101742374051169231982734438607241789"", ""77050551840536705260474803096991422356783766225155076410382050353948761712285""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251256,"ETH above $1,900 on May 30?",crypto-eth-1900-2023-05-30,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",10000,0,2023-05-29,0,"[""86487708869866377400629594134862644622331853294445727951734293846408936854598"", ""105462618865176368146426952001087521934683985066194424297017087538931244127222""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251262,"ETH above $1,900 on May 31?",crypto-eth-1900-2023-05-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,0,2023-05-30,0,"[""107616988511595459358904273186073536899200838851079917002104851012897142793909"", ""60779525330592515172241578783180037830639411745309434558021826220791558612172""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251265,"ETH above $1,850 on June 1?",crypto-eth-1850-2023-06-01,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",0,147.5,2023-05-31,0,"[""33989231630513880119881683937444009098853993747456903989509194966986057135428"", ""93415050545984878764362750297703181710923010135005014108697336915983137602254""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251267,"ETH above $1,850 on June 2?",crypto-eth-1850-2023-06-02,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",1.11,0,2023-06-01,0,"[""36106746766047019471729089054966157025982406076374850774828527658003549394775"", ""65144908193124500900762425945401376918368623835077579489253332820689347016945""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251282,"ETH above $1,900 on June 2?",crypto-eth-1900-2023-06-02,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",1,0,2023-06-01,0,"[""11785841271670034345915781564086760877065238993849253487812261846431783161429"", ""23450587512295556885137599719097417793235514584131345573686159434608552465509""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251318,"ETH above $1,850 on June 7?",crypto-eth-1850-2023-06-07,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",0,14.7,2023-06-06,0,"[""42571803876956162738050787020672021584099302492210061691365167281221600641026"", ""60042676078350632155591485074138988547425706044629564023509528183398972035448""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251642,"ETH above $2,000 on June 30?",eth-above-2000-on-june-30,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",55177.8,0,2023-06-30,0,"[""5107573218455149082719784675294013436075169618245278630079042328022407848005"", ""91820852563898180066810979079065235054616913141136118331782390116812634000676""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251714,Will EthCC be postponed?,will-ethcc-be-postponed,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",14511.57,1114,2023-07-17,0,"[""48712107843505364152714279016005934399025528927682378543303438730204162117445"", ""52776618836641990422476200029100713764648744382723955762852757550931233711061""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251799,"Will $ETH hit $2,500 by July 31?",will-eth-hit-2500-by-july-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",94916.2,0,2023-07-31,0,"[""65073916313872141702279489216344386857581332040625905018476836731667307548520"", ""90103815589914890308360655101245742476029747777903259451429557162306743323126""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251806,"Will $ETH hit $2,000 again by July 31?",will-eth-hit-2000-again-by-july-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",16842.56,0,2023-07-31,0,"[""55074844396594023089820205692054017396892405929828258378220005576322027426731"", ""29295800784147008741957381563450128683749149258388285183850102114606643763581""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251828,Opepen floor price over .69 ETH on July 28?,opepen-floor-price-over-69-eth-on-july-28,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",5185.85,0,2023-07-28,0,"[""102822140185566170543881373798384943942188884655632521072535205239543765983585"", ""27916260895358987328709700480672634191431384417712788470162525576735116577694""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251855,"Will ETH hit $2,000 by EOY?",will-eth-hit-2000-by-eoy,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",154313.21,0.93,2023-12-31,0,"[""17026667753530285305564739302435826148603240635579023153510353052090782191125"", ""42640553165092037846347881679624913552188313575661128788898865694578369787637""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251900,Will Netherlands win the 2023 Women's World Cup?,will-netherlands-win-the-2023-womens-world-cup,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",645.62,0,2023-08-19,0,"[""897140685517366131385806851526665357628337418122701924909600308750891328003"", ""81306072338432425021794564944673471150617150969159548787582998518354752156806""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251913,"ETH above $2,000 at end of August?",eth-above-2000-at-end-of-august,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",78363.71,0,2023-08-31,0,"[""104159082164249727692002307439517311667248216093475503558754114455993216233071"", ""79778214201768392240215932182953397409002629827344396720540231321361250810547""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
251919,US Ethereum ETF approved in 2023?,us-ethereum-etf-approved-in-2023,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",33752.45,0.01,2023-12-31,0,"[""49145937413796830534851610897241927014357688405018952192264941055059778037423"", ""45111859266308893900492868533273222644106488974964381261350860852723059358601""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
251945,"ETH above $2,000 at end of September?",eth-above-2000-at-end-of-september,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",29035.21,0,2023-09-30,0,"[""81907801024000564954616092796768471700214599794068308524980740531806176223215"", ""28601896009848292737837970442888227527788768015752651484914905629056684518536""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252001,"ETH above $1,700 on Aug 25?",eth-above-1700-on-aug-25,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",70740.25,1,2023-08-25,0,"[""69461017490065031702350361731462022202029018569728608851877177914313240823124"", ""106233808800657438706596278367766229323839348008014076916794276771330550981332""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252013,Will any Friend Tech user's share price be >5 ETH by Friday?,will-any-friend-tech-users-share-price-be-5-eth-by-friday,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",4458.87,0,2023-08-25,0,"[""56109249161208142441454397871738106105950612952999296426699187908948303318890"", ""70354034070171906580535976425965588735764870054180658503301779892341628362530""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252014,Will Faze Banks’ share price be >10 ETH this month?,will-faze-banks-share-price-be-over-10-eth-this-month,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",3748.97,0,2023-08-31,0,"[""60882052917262419881198024205889933336313638263209562250332477175351703211747"", ""10282429521815859438232973558268988278918345180734525012614879427341176647912""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252087,"ETH above $1,700 on Sep 1?",eth-above-1700-on-sep-1,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",135906.51,0,2023-09-01,0,"[""3242461705853887284716195608173998211280268867636749106843976437615901629023"", ""87451937805887045964641713663782721313750445424639384880933591826991784443611""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252120,"ETH above $1,700 on Sep 8?",eth-above-1700-on-sep-8,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",66887.46,0,2023-09-08,0,"[""52139311280441634710251486275961328774812775129183253486356739404974657307789"", ""58523504966802847545218032427734376948778397333899846326161726878835497346974""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252227,Milady Floor above 3 ETH on September 22?,milady-floor-above-3-eth-on-september-22,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",12238.32,0,2023-09-22,0,"[""65558253660612055486511377371939158467260245792055493548047510334567940111217"", ""90649326599644299272852272266358428160752328757847496655457211109754827030164""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252233,"ETH above $1,600 on Sep 22?",eth-above-1600-on-sep-22,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",18084.82,0,2023-09-22,0,"[""24442542437207114403326893209737383871767978259303433192462980981344338960947"", ""38299503838678785982522915893641645734360652046015187519829074730486528028339""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252295,Will a candidate say something racist at the next Republican debate?,will-a-candidate-say-something-racist-at-the-next-republican-debate,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",3167.77,0,2023-10-04,0,"[""49250107698572539521494055451789582438098091662523843241385889969030580524587"", ""82548453046510383288758908676304135632108308130743601079371584836976295416763""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252299,Parlay: US Bitcoin Spot and ETH Futures ETF this year?,parlay-us-bitcoin-spot-and-eth-futures-etf-this-year,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",11040.96,322.68,2023-12-31,0,"[""75819440896371981536075884189284374584896694056186877604186934144196562025506"", ""51738706724973690508468349153149747029160217043927899984225964822579377855384""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252382,Travis Kelce and Taylor Swift seen together again?,travis-kelce-and-taylor-swift-seen-together-again,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",3921.16,0,2023-10-31,0,"[""85954841604529079616989119511081424267157364408432996778979575177345266866621"", ""115539034447001547812271623939873239313388607586069781465136703390986111638414""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
252487,"ETH above $1,700 on October 13?",eth-above-1700-on-october-13,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",12141.65,0,2023-10-13,0,"[""73729757902268312348132179512102065905924987476189778293577049256345620388106"", ""2378942620468014045480891568493285155793643217739352977470149971582722756212""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
252726,"ETH above $1,600 on Halloween?",eth-above-1600-on-halloween,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",27180.48,0,2023-10-31,0,"[""26326735321929189353653950062471981314285068148906096783914956767839658117923"", ""56855491293057486443838184505323922441479214518825300153175316631120500715485""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
252998,"Will ETH hit $2,500 by EOY?",will-eth-hit-2500-by-eoy,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",277231.25,0.01,2023-12-31,0,"[""7273839624822732147289729919194904960079508893972316795246582991791859664100"", ""45677261658733272466243169494101501523199212187688454061465876032172566715311""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253048,"Will $ETH hit $1,800 or $2,200 first?",will-eth-hit-1800-or-2200-first,,,,,True,True,"[""$1800"", ""$2200""]","[""0"", ""1""]",100450.05,0,2024-07-01,0,"[""16212144544144123592070130308807828833116638592528465821478605628453390418689"", ""88352580576264413136858930228479832960740771027586010223646475212762266740394""]",True,0,True,1,0,0,0,1,$1800,0.0,$2200,100.0,,
253271,"Will $ETH hit $2,000 or $2,500 first?",will-eth-hit-2000-or-2500-first,,,,,True,True,"[""$2000"", ""$2500""]","[""0"", ""1""]",40408.99,0,2024-07-01,0,"[""16251098678238187444529754457813240396936953207896144848622327702863879827466"", ""37477461382618547280524457181167633290963687286827533486756516653162649749264""]",True,0,True,1,0,0,0,1,$2000,0.0,$2500,100.0,,
253384,Elizabeth Warren crypto bill become law by June?,elizabeth-warren-crypto-bill-become-law-by-june,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",2645.98,0,2024-06-30,,"[""112038124133433589874891875201535078613871332129650899627496635430069167471312"", ""103585743754729806814075137485701230171878021996323868934414469696776301895402""]",True,0,True,0.001,0,0,0,1,Yes,0.0,No,100.0,,
253397,Ethereum spot ETF approved by Jan 31?,ethereum-spot-etf-approved-by-jan-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",15661.3,3104.81,2024-01-31,0,"[""12782983118910061685573738825553243360681848852196091132638716551032560718404"", ""108525570611708634373029183409975325256496609377659931587037381639022304900581""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253452,Ethereum spot ETF approved by Mar 31?,ethereum-spot-etf-approved-by-mar-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",58238.26,,2024-03-31,,"[""20409823440890580991858740982830079400388545011128140417359184672851498226541"", ""93952533116014414379230350868796176058698771395927379319122566995968615739087""]",True,0.8003199679231757,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253518,"Will ETH hit $2,500 by Jan 31?",will-eth-hit-2500-by-jan-31,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",70668.61,0,2024-01-31,0,"[""7997395196233325170552952589378948618705667101010471565492705950276227736679"", ""13544581544412451025351678303618689652956012661822906279235637782261378959350""]",True,0,True,1,0,0,0,1,Yes,100.0,No,0.0,,
253520,Will SOL outperform ETH in January?,will-sol-outperform-eth-in-january,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",21682.91,0,2024-01-31,0,"[""93341677996693629988104529015788571652885981340960152890931042029046792748612"", ""37282453372988326770170542386728302635306599722603983062730013153657343310653""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253527,Will Ye say something antisemitic before February?,will-ye-say-something-antisemitic-before-february,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",74954.88,0,2024-01-31,0,"[""100198097737224138478250936898791788118765794914345959956355755224628311021232"", ""46795760016663366591977886210533250277377764439551089827674619947774260856586""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253558,SOL/ETH new high by Jan 31?,soleth-new-high-by-jan-31,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",8150.01,0,2024-01-31,0,"[""32491489359781061157190050838959495784761814704540602309033375442277700652924"", ""82524561364568374539911705349350669138320701256733305831769561216131163959177""]",True,0,True,1,0,0,0,1,Yes,0.0,No,100.0,,
253587,Ethereum spot ETF approved by June 30?,ethereum-spot-etf-approved-by-june-30,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",971400.98,,2024-06-30,,"[""113212491738074103137411162866182287702065548715333643275302480213069719915798"", ""108752334370073614730070278759944878732523807878300363095929963402559188166413""]",True,,True,1,0,0,0,1,Yes,100.0,No,0.0,,
253639,Will Elizabeth Warren win the 2024 US Presidential Election?,will-elizabeth-warren-win-the-2024-us-presidential-election,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",14714813.728,,2024-11-05,,"[""6025348680810459235592257487856478394037580571221769223427710907585587056389"", ""107318000224273619864067221410763312524005905734038928942085943518009422698801""]",True,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
253732,Will Elizabeth Warren win the popular vote in the 2024 Presidential Election?,will-elizabeth-warren-win-the-popular-vote-in-the-2024-presidential-election,,,,,True,True,"[""Yes"", ""No""]","[""0"", ""1""]",5356970.026689,,2024-11-05,,"[""102782410757526140429455126413850191766345626760834101578743259194107922948629"", ""39736414045653384042688027284643069565402187589153790639400550648378593995538""]",True,,True,0.001,,1,,0.001,Yes,0.0,No,100.0,,
253750,Ethereum ETF approved by May 31?,ethereum-etf-approved-by-may-31,,,,,True,True,"[""Yes"", ""No""]","[""1"", ""0""]",13226512.33,,2024-05-31,,"[""78309444736185544262992162576931418260050379456195987873071545690014436803266"", ""23628364072962630623049997607797594706315014345591676763062815858513969547631""]",True,,True,1,0,0,0,1,Yes,100.0,No,0.0,,
253797,Will BTC or ETH reach all-time high first?,will-btc-or-eth-reach-all-time-high-first,,,,,True,True,"[""BTC"", ""ETH""]","[""1"", ""0""]",66281.92,0,2024-12-31,0,"[""80668480485241507736414710105500027534980054371477746839722054047800576997912"", ""13849099805197403047984777135890964863944647928273143759357763237578137399582""]",True,0,True,1,0,0,0,1,BTC,100.0,ETH,0.0,,
